N,vol,time
1718,1.750968933105469e-01,9.373600000000000e+04
1719,1.750534057617187e-01,8.842400000000000e+04
1720,1.750965118408203e-01,9.660800000000000e+04
1721,1.750534057617187e-01,8.855600000000000e+04
1722,1.750965118408203e-01,9.889200000000000e+04
1723,1.750534057617187e-01,8.792000000000000e+04
1724,1.750961303710938e-01,9.171200000000000e+04
1725,1.750534057617187e-01,9.191600000000000e+04
1726,1.750961303710938e-01,9.516000000000000e+04
1727,1.750534057617187e-01,9.043600000000000e+04
1728,1.750961303710938e-01,9.284000000000000e+04
1729,1.750537872314453e-01,1.027600000000000e+05
1730,1.750957489013672e-01,1.039120000000000e+05
1731,1.750537872314453e-01,1.077840000000000e+05
1732,1.750957489013672e-01,9.784400000000000e+04
1733,1.750537872314453e-01,1.014520000000000e+05
1734,1.750957489013672e-01,9.946800000000000e+04
1735,1.750537872314453e-01,9.991600000000000e+04
1736,1.750953674316406e-01,9.345200000000000e+04
1737,1.750537872314453e-01,9.972000000000000e+04
1738,1.750953674316406e-01,9.883600000000000e+04
1739,1.750537872314453e-01,9.945600000000000e+04
1740,1.750953674316406e-01,1.024760000000000e+05
1741,1.750537872314453e-01,1.000200000000000e+05
1742,1.750949859619141e-01,1.015480000000000e+05
1743,1.750537872314453e-01,1.017520000000000e+05
1744,1.750949859619141e-01,1.024800000000000e+05
1745,1.750537872314453e-01,1.015080000000000e+05
1746,1.750949859619141e-01,1.004720000000000e+05
1747,1.750541687011719e-01,9.332000000000000e+04
1748,1.750946044921875e-01,9.396400000000000e+04
1749,1.750541687011719e-01,9.822400000000000e+04
1750,1.750946044921875e-01,8.884000000000000e+04
1751,1.750541687011719e-01,9.805200000000000e+04
1752,1.750946044921875e-01,9.620400000000000e+04
1753,1.750541687011719e-01,1.099880000000000e+05
1754,1.750942230224609e-01,1.131480000000000e+05
1755,1.750541687011719e-01,1.060200000000000e+05
1756,1.750942230224609e-01,1.024200000000000e+05
1757,1.750541687011719e-01,1.031440000000000e+05
1758,1.750942230224609e-01,1.079560000000000e+05
1759,1.750541687011719e-01,1.011440000000000e+05
1760,1.750938415527344e-01,1.061280000000000e+05
1761,1.750541687011719e-01,9.795200000000000e+04
1762,1.750938415527344e-01,9.710800000000000e+04
1763,1.750541687011719e-01,1.053000000000000e+05
1764,1.750938415527344e-01,1.032920000000000e+05
1765,1.750541687011719e-01,1.030000000000000e+05
1766,1.750934600830078e-01,1.023440000000000e+05
1767,1.750545501708984e-01,1.062280000000000e+05
1768,1.750934600830078e-01,1.041840000000000e+05
1769,1.750545501708984e-01,1.072320000000000e+05
1770,1.750934600830078e-01,1.037040000000000e+05
1771,1.750545501708984e-01,1.076680000000000e+05
1772,1.750930786132813e-01,9.850800000000000e+04
1773,1.750545501708984e-01,1.055160000000000e+05
1774,1.750930786132813e-01,9.350000000000000e+04
1775,1.750545501708984e-01,1.060760000000000e+05
1776,1.750930786132813e-01,9.952000000000000e+04
1777,1.750545501708984e-01,1.081400000000000e+05
1778,1.750930786132813e-01,9.554400000000000e+04
1779,1.750545501708984e-01,1.037160000000000e+05
1780,1.750926971435547e-01,1.045160000000000e+05
1781,1.750545501708984e-01,1.046160000000000e+05
1782,1.750926971435547e-01,1.049200000000000e+05
1783,1.750545501708984e-01,1.090320000000000e+05
1784,1.750926971435547e-01,1.091960000000000e+05
1785,1.750549316406250e-01,8.652000000000000e+04
1786,1.750923156738282e-01,1.001040000000000e+05
1787,1.750549316406250e-01,8.765600000000000e+04
1788,1.750923156738282e-01,1.080960000000000e+05
1789,1.750549316406250e-01,9.147600000000000e+04
1790,1.750923156738282e-01,1.082000000000000e+05
1791,1.750549316406250e-01,9.080800000000000e+04
1792,1.750919342041016e-01,1.073360000000000e+05
1793,1.750549316406250e-01,9.270800000000000e+04
1794,1.750919342041016e-01,1.035200000000000e+05
1795,1.750549316406250e-01,9.204400000000000e+04
1796,1.750919342041016e-01,1.110760000000000e+05
1797,1.750549316406250e-01,8.798800000000000e+04
1798,1.750915527343750e-01,8.818000000000000e+04
1799,1.750549316406250e-01,8.794400000000000e+04
1800,1.750915527343750e-01,8.972800000000000e+04
1801,1.750549316406250e-01,8.971600000000000e+04
1802,1.750915527343750e-01,9.246800000000000e+04
1803,1.750549316406250e-01,8.931200000000000e+04
1804,1.750915527343750e-01,9.015600000000000e+04
1805,1.750553131103516e-01,1.105840000000000e+05
1806,1.750911712646485e-01,1.108320000000000e+05
1807,1.750553131103516e-01,1.097760000000000e+05
1808,1.750911712646485e-01,1.085600000000000e+05
1809,1.750553131103516e-01,1.119360000000000e+05
1810,1.750911712646485e-01,1.173160000000000e+05
1811,1.750553131103516e-01,1.138080000000000e+05
1812,1.750907897949219e-01,1.070880000000000e+05
1813,1.750553131103516e-01,1.154720000000000e+05
1814,1.750907897949219e-01,1.048760000000000e+05
1815,1.750553131103516e-01,1.102440000000000e+05
1816,1.750907897949219e-01,1.054400000000000e+05
1817,1.750553131103516e-01,1.157800000000000e+05
1818,1.750904083251953e-01,1.137760000000000e+05
1819,1.750553131103516e-01,1.150000000000000e+05
1820,1.750904083251953e-01,1.145960000000000e+05
1821,1.750553131103516e-01,1.145680000000000e+05
1822,1.750904083251953e-01,1.124760000000000e+05
1823,1.750556945800781e-01,1.052320000000000e+05
1824,1.750904083251953e-01,1.119720000000000e+05
1825,1.750556945800781e-01,1.041840000000000e+05
1826,1.750900268554688e-01,9.780000000000000e+04
1827,1.750556945800781e-01,1.067800000000000e+05
1828,1.750900268554688e-01,9.902800000000000e+04
1829,1.750556945800781e-01,1.064480000000000e+05
1830,1.750900268554688e-01,1.050320000000000e+05
1831,1.750556945800781e-01,1.092360000000000e+05
1832,1.750896453857422e-01,1.161440000000000e+05
1833,1.750556945800781e-01,1.150160000000000e+05
1834,1.750896453857422e-01,1.180080000000000e+05
1835,1.750556945800781e-01,1.155520000000000e+05
1836,1.750896453857422e-01,1.186480000000000e+05
1837,1.750556945800781e-01,1.146800000000000e+05
1838,1.750896453857422e-01,1.167200000000000e+05
1839,1.750556945800781e-01,1.091120000000000e+05
1840,1.750892639160156e-01,1.087520000000000e+05
1841,1.750556945800781e-01,1.095440000000000e+05
1842,1.750892639160156e-01,1.118880000000000e+05
1843,1.750560760498047e-01,1.177440000000000e+05
1844,1.750892639160156e-01,1.105360000000000e+05
1845,1.750560760498047e-01,1.170800000000000e+05
1846,1.750892639160156e-01,1.080240000000000e+05
1847,1.750560760498047e-01,1.174800000000000e+05
1848,1.750888824462891e-01,1.167280000000000e+05
1849,1.750560760498047e-01,1.214720000000000e+05
1850,1.750888824462891e-01,1.202080000000000e+05
1851,1.750560760498047e-01,1.149920000000000e+05
1852,1.750888824462891e-01,1.204480000000000e+05
1853,1.750560760498047e-01,1.166480000000000e+05
1854,1.750885009765625e-01,1.003920000000000e+05
1855,1.750560760498047e-01,1.209280000000000e+05
1856,1.750885009765625e-01,1.049680000000000e+05
1857,1.750560760498047e-01,1.205760000000000e+05
1858,1.750885009765625e-01,1.036720000000000e+05
1859,1.750560760498047e-01,1.218720000000000e+05
1860,1.750885009765625e-01,1.037440000000000e+05
1861,1.750564575195312e-01,1.054240000000000e+05
1862,1.750881195068360e-01,1.130560000000000e+05
1863,1.750564575195312e-01,1.032320000000000e+05
1864,1.750881195068360e-01,1.187520000000000e+05
1865,1.750564575195312e-01,1.052240000000000e+05
1866,1.750881195068360e-01,1.202240000000000e+05
1867,1.750564575195312e-01,1.038880000000000e+05
1868,1.750877380371094e-01,1.119680000000000e+05
1869,1.750564575195312e-01,1.037680000000000e+05
1870,1.750877380371094e-01,1.120000000000000e+05
1871,1.750564575195312e-01,1.084160000000000e+05
1872,1.750877380371094e-01,1.119600000000000e+05
1873,1.750564575195312e-01,1.064160000000000e+05
1874,1.750877380371094e-01,1.124240000000000e+05
1875,1.750564575195312e-01,1.112000000000000e+05
1876,1.750877380371094e-01,1.081680000000000e+05
1877,1.750564575195312e-01,1.116000000000000e+05
1878,1.750873565673828e-01,1.252000000000000e+05
1879,1.750564575195312e-01,1.101600000000000e+05
1880,1.750873565673828e-01,1.205760000000000e+05
1881,1.750568389892578e-01,1.152320000000000e+05
1882,1.750873565673828e-01,1.165280000000000e+05
1883,1.750568389892578e-01,1.278000000000000e+05
1884,1.750869750976563e-01,1.158400000000000e+05
1885,1.750568389892578e-01,1.250720000000000e+05
1886,1.750869750976563e-01,1.085200000000000e+05
1887,1.750568389892578e-01,1.215040000000000e+05
1888,1.750869750976563e-01,1.036160000000000e+05
1889,1.750568389892578e-01,1.187280000000000e+05
1890,1.750869750976563e-01,1.081920000000000e+05
1891,1.750568389892578e-01,1.198640000000000e+05
1892,1.750865936279297e-01,1.259120000000000e+05
1893,1.750568389892578e-01,1.168480000000000e+05
1894,1.750865936279297e-01,1.222880000000000e+05
1895,1.750568389892578e-01,1.201600000000000e+05
1896,1.750865936279297e-01,1.184240000000000e+05
1897,1.750572204589844e-01,1.109760000000000e+05
1898,1.750865936279297e-01,1.182400000000000e+05
1899,1.750572204589844e-01,1.133840000000000e+05
1900,1.750862121582031e-01,1.177120000000000e+05
1901,1.750572204589844e-01,1.172080000000000e+05
1902,1.750862121582031e-01,1.125760000000000e+05
1903,1.750572204589844e-01,1.181360000000000e+05
1904,1.750862121582031e-01,1.133920000000000e+05
1905,1.750572204589844e-01,1.168800000000000e+05
1906,1.750862121582031e-01,1.181520000000000e+05
1907,1.750572204589844e-01,1.163840000000000e+05
1908,1.750858306884766e-01,1.231280000000000e+05
1909,1.750572204589844e-01,1.199520000000000e+05
1910,1.750858306884766e-01,1.228880000000000e+05
1911,1.750572204589844e-01,1.197520000000000e+05
1912,1.750858306884766e-01,1.262080000000000e+05
1913,1.750572204589844e-01,1.229360000000000e+05
1914,1.750858306884766e-01,1.303200000000000e+05
1915,1.750572204589844e-01,1.214480000000000e+05
1916,1.750854492187500e-01,9.779200000000000e+04
1917,1.750576019287109e-01,1.277120000000000e+05
1918,1.750854492187500e-01,9.613600000000000e+04
1919,1.750576019287109e-01,1.259760000000000e+05
1920,1.750854492187500e-01,1.014640000000000e+05
1921,1.750576019287109e-01,1.279280000000000e+05
1922,1.750854492187500e-01,9.740000000000000e+04
1923,1.750576019287109e-01,1.208000000000000e+05
1924,1.750854492187500e-01,9.775200000000000e+04
1925,1.750576019287109e-01,1.303040000000000e+05
1926,1.750850677490235e-01,1.221200000000000e+05
1927,1.750576019287109e-01,1.233920000000000e+05
1928,1.750850677490235e-01,1.249760000000000e+05
1929,1.750576019287109e-01,1.242720000000000e+05
1930,1.750850677490235e-01,1.302640000000000e+05
1931,1.750576019287109e-01,1.290640000000000e+05
1932,1.750850677490235e-01,1.243760000000000e+05
1933,1.750579833984375e-01,1.048000000000000e+05
1934,1.750846862792969e-01,1.184240000000000e+05
1935,1.750579833984375e-01,1.119280000000000e+05
1936,1.750846862792969e-01,1.211040000000000e+05
1937,1.750579833984375e-01,1.130640000000000e+05
1938,1.750846862792969e-01,1.222560000000000e+05
1939,1.750579833984375e-01,1.102240000000000e+05
1940,1.750846862792969e-01,1.193360000000000e+05
1941,1.750579833984375e-01,1.050800000000000e+05
1942,1.750843048095703e-01,1.298960000000000e+05
1943,1.750579833984375e-01,1.131360000000000e+05
1944,1.750843048095703e-01,1.270160000000000e+05
1945,1.750579833984375e-01,1.110640000000000e+05
1946,1.750843048095703e-01,1.297600000000000e+05
1947,1.750579833984375e-01,1.127680000000000e+05
1948,1.750843048095703e-01,1.282160000000000e+05
1949,1.750579833984375e-01,1.079520000000000e+05
1950,1.750839233398438e-01,1.179200000000000e+05
1951,1.750579833984375e-01,1.106960000000000e+05
1952,1.750839233398438e-01,1.194160000000000e+05
1953,1.750583648681640e-01,1.273280000000000e+05
1954,1.750839233398438e-01,1.209760000000000e+05
1955,1.750583648681640e-01,1.262160000000000e+05
1956,1.750839233398438e-01,1.191840000000000e+05
1957,1.750583648681640e-01,1.315520000000000e+05
1958,1.750839233398438e-01,1.197360000000000e+05
1959,1.750583648681640e-01,1.296720000000000e+05
1960,1.750835418701172e-01,1.311440000000000e+05
1961,1.750583648681640e-01,1.394240000000000e+05
1962,1.750835418701172e-01,1.391600000000000e+05
1963,1.750583648681640e-01,1.302240000000000e+05
1964,1.750835418701172e-01,1.282080000000000e+05
1965,1.750583648681640e-01,1.291600000000000e+05
1966,1.750835418701172e-01,1.280080000000000e+05
1967,1.750583648681640e-01,1.322240000000000e+05
1968,1.750831604003906e-01,1.238080000000000e+05
1969,1.750587463378906e-01,1.222080000000000e+05
1970,1.750831604003906e-01,1.269840000000000e+05
1971,1.750587463378906e-01,1.235280000000000e+05
1972,1.750831604003906e-01,1.247120000000000e+05
1973,1.750587463378906e-01,1.244160000000000e+05
1974,1.750831604003906e-01,1.230080000000000e+05
1975,1.750587463378906e-01,1.248720000000000e+05
1976,1.750831604003906e-01,1.230560000000000e+05
1977,1.750587463378906e-01,1.267040000000000e+05
1978,1.750827789306641e-01,1.333440000000000e+05
1979,1.750587463378906e-01,1.260720000000000e+05
1980,1.750827789306641e-01,1.307440000000000e+05
1981,1.750587463378906e-01,1.257920000000000e+05
1982,1.750827789306641e-01,1.345920000000000e+05
1983,1.750587463378906e-01,1.280000000000000e+05
1984,1.750827789306641e-01,1.334240000000000e+05
1985,1.750587463378906e-01,1.220320000000000e+05
1986,1.750827789306641e-01,1.331600000000000e+05
1987,1.750587463378906e-01,1.310960000000000e+05
1988,1.750823974609375e-01,1.226160000000000e+05
1989,1.750591278076172e-01,1.542320000000000e+05
1990,1.750823974609375e-01,1.527520000000000e+05
1991,1.750591278076172e-01,1.811520000000000e+05
1992,1.750823974609375e-01,1.211040000000000e+05
1993,1.750591278076172e-01,1.302480000000000e+05
1994,1.750823974609375e-01,1.161840000000000e+05
1995,1.750591278076172e-01,1.372320000000000e+05
1996,1.750823974609375e-01,1.143920000000000e+05
1997,1.750591278076172e-01,1.313440000000000e+05
1998,1.750820159912110e-01,1.354880000000000e+05
1999,1.750591278076172e-01,1.328720000000000e+05
2000,1.750820159912110e-01,1.354880000000000e+05
2001,1.750591278076172e-01,1.368480000000000e+05
2002,1.750820159912110e-01,1.360000000000000e+05
2003,1.750591278076172e-01,1.359760000000000e+05
2004,1.750820159912110e-01,1.377680000000000e+05
2005,1.750595092773437e-01,1.210400000000000e+05
2006,1.750816345214844e-01,1.323120000000000e+05
2007,1.750595092773437e-01,1.267840000000000e+05
2008,1.750816345214844e-01,1.365600000000000e+05
2009,1.750595092773437e-01,1.284800000000000e+05
2010,1.750816345214844e-01,1.326880000000000e+05
2011,1.750595092773437e-01,1.275520000000000e+05
2012,1.750816345214844e-01,1.292960000000000e+05
2013,1.750595092773437e-01,1.245200000000000e+05
2014,1.750816345214844e-01,1.297360000000000e+05
2015,1.750595092773437e-01,1.248320000000000e+05
2016,1.750816345214844e-01,1.322640000000000e+05
2017,1.750595092773437e-01,1.262480000000000e+05
2018,1.750812530517578e-01,1.443360000000000e+05
2019,1.750595092773437e-01,1.210720000000000e+05
2020,1.750812530517578e-01,1.433600000000000e+05
2021,1.750595092773437e-01,1.287520000000000e+05
2022,1.750812530517578e-01,1.392080000000000e+05
2023,1.750595092773437e-01,1.308880000000000e+05
2024,1.750812530517578e-01,1.418800000000000e+05
2025,1.750598907470703e-01,1.515120000000000e+05
2026,1.750808715820313e-01,1.354640000000000e+05
2027,1.750598907470703e-01,1.421440000000000e+05
2028,1.750808715820313e-01,1.302160000000000e+05
2029,1.750598907470703e-01,1.390640000000000e+05
2030,1.750808715820313e-01,1.219760000000000e+05
2031,1.750598907470703e-01,1.386560000000000e+05
2032,1.750808715820313e-01,1.257200000000000e+05
2033,1.750598907470703e-01,1.410800000000000e+05
2034,1.750808715820313e-01,1.278480000000000e+05
2035,1.750598907470703e-01,1.411200000000000e+05
2036,1.750808715820313e-01,1.295440000000000e+05
2037,1.750598907470703e-01,1.369840000000000e+05
2038,1.750804901123047e-01,1.430480000000000e+05
2039,1.750598907470703e-01,1.428720000000000e+05
2040,1.750804901123047e-01,1.398080000000000e+05
2041,1.750602722167969e-01,1.374800000000000e+05
2042,1.750804901123047e-01,1.392560000000000e+05
2043,1.750602722167969e-01,1.336560000000000e+05
2044,1.750804901123047e-01,1.498880000000000e+05
2045,1.750602722167969e-01,1.403040000000000e+05
2046,1.750804901123047e-01,1.433840000000000e+05
2047,1.750602722167969e-01,1.384000000000000e+05
2048,1.750801086425781e-01,1.382160000000000e+05
2049,1.750602722167969e-01,1.430480000000000e+05
2050,1.750801086425781e-01,1.357360000000000e+05
2051,1.750602722167969e-01,1.387280000000000e+05
2052,1.750801086425781e-01,1.425760000000000e+05
2053,1.750602722167969e-01,1.421680000000000e+05
2054,1.750801086425781e-01,1.422720000000000e+05
2055,1.750602722167969e-01,1.397440000000000e+05
2056,1.750801086425781e-01,1.459680000000000e+05
2057,1.750602722167969e-01,1.408480000000000e+05
2058,1.750801086425781e-01,1.443280000000000e+05
2059,1.750606536865234e-01,1.585680000000000e+05
2060,1.750797271728516e-01,1.627280000000000e+05
2061,1.750606536865234e-01,1.493440000000000e+05
2062,1.750797271728516e-01,1.488000000000000e+05
2063,1.750606536865234e-01,1.498240000000000e+05
2064,1.750797271728516e-01,1.537120000000000e+05
2065,1.750606536865234e-01,1.474720000000000e+05
2066,1.750797271728516e-01,1.491520000000000e+05
2067,1.750606536865234e-01,1.517040000000000e+05
2068,1.750797271728516e-01,1.464240000000000e+05
2069,1.750606536865234e-01,1.488160000000000e+05
2070,1.750793457031250e-01,1.235920000000000e+05
2071,1.750606536865234e-01,1.519440000000000e+05
2072,1.750793457031250e-01,1.277040000000000e+05
2073,1.750606536865234e-01,1.544800000000000e+05
2074,1.750793457031250e-01,1.253280000000000e+05
2075,1.750606536865234e-01,1.508560000000000e+05
2076,1.750793457031250e-01,1.278160000000000e+05
2077,1.750610351562500e-01,1.199920000000000e+05
2078,1.750793457031250e-01,1.206880000000000e+05
2079,1.750610351562500e-01,1.153520000000000e+05
2080,1.750793457031250e-01,1.234720000000000e+05
2081,1.750610351562500e-01,1.154800000000000e+05
2082,1.750789642333984e-01,1.492320000000000e+05
2083,1.750610351562500e-01,1.205280000000000e+05
2084,1.750789642333984e-01,1.487600000000000e+05
2085,1.750610351562500e-01,1.168720000000000e+05
2086,1.750789642333984e-01,1.494240000000000e+05
2087,1.750610351562500e-01,1.142800000000000e+05
2088,1.750789642333984e-01,1.478560000000000e+05
2089,1.750610351562500e-01,1.133520000000000e+05
2090,1.750789642333984e-01,1.572800000000000e+05
2091,1.750610351562500e-01,1.209040000000000e+05
2092,1.750785827636719e-01,1.525520000000000e+05
2093,1.750610351562500e-01,1.171600000000000e+05
2094,1.750785827636719e-01,1.463600000000000e+05
2095,1.750614166259765e-01,1.516560000000000e+05
2096,1.750785827636719e-01,1.454720000000000e+05
2097,1.750614166259765e-01,1.576160000000000e+05
2098,1.750785827636719e-01,1.450320000000000e+05
2099,1.750614166259765e-01,1.538560000000000e+05
2100,1.750785827636719e-01,1.453520000000000e+05
2101,1.750614166259765e-01,1.496800000000000e+05
2102,1.750785827636719e-01,1.491200000000000e+05
2103,1.750614166259765e-01,1.581600000000000e+05
2104,1.750785827636719e-01,1.498960000000000e+05
2105,1.750614166259765e-01,1.603280000000000e+05
2106,1.750782012939453e-01,1.548480000000000e+05
2107,1.750614166259765e-01,1.630560000000000e+05
2108,1.750782012939453e-01,1.628080000000000e+05
2109,1.750614166259765e-01,1.523040000000000e+05
2110,1.750782012939453e-01,1.617920000000000e+05
2111,1.750617980957031e-01,1.465040000000000e+05
2112,1.750782012939453e-01,1.619680000000000e+05
2113,1.750617980957031e-01,1.472400000000000e+05
2114,1.750782012939453e-01,1.546720000000000e+05
2115,1.750617980957031e-01,1.551120000000000e+05
2116,1.750778198242187e-01,1.532080000000000e+05
2117,1.750617980957031e-01,1.523440000000000e+05
2118,1.750778198242187e-01,1.475040000000000e+05
2119,1.750617980957031e-01,1.482640000000000e+05
2120,1.750778198242187e-01,1.453920000000000e+05
2121,1.750617980957031e-01,1.496160000000000e+05
2122,1.750778198242187e-01,1.424080000000000e+05
2123,1.750617980957031e-01,1.514400000000000e+05
2124,1.750778198242187e-01,1.443200000000000e+05
2125,1.750617980957031e-01,1.445680000000000e+05
2126,1.750778198242187e-01,1.401680000000000e+05
2127,1.750617980957031e-01,1.472480000000000e+05
2128,1.750778198242187e-01,1.405280000000000e+05
2129,1.750617980957031e-01,1.528640000000000e+05
2130,1.750774383544922e-01,1.567680000000000e+05
2131,1.750621795654297e-01,1.583120000000000e+05
2132,1.750774383544922e-01,1.556240000000000e+05
2133,1.750621795654297e-01,1.556080000000000e+05
2134,1.750774383544922e-01,1.578960000000000e+05
2135,1.750621795654297e-01,1.546640000000000e+05
2136,1.750774383544922e-01,1.581920000000000e+05
2137,1.750621795654297e-01,1.583440000000000e+05
2138,1.750774383544922e-01,1.587040000000000e+05
2139,1.750621795654297e-01,1.567920000000000e+05
2140,1.750774383544922e-01,1.581280000000000e+05
2141,1.750621795654297e-01,1.571120000000000e+05
2142,1.750770568847656e-01,1.491440000000000e+05
2143,1.750621795654297e-01,1.576800000000000e+05
2144,1.750770568847656e-01,1.511040000000000e+05
2145,1.750621795654297e-01,1.632560000000000e+05
2146,1.750770568847656e-01,1.512560000000000e+05
2147,1.750625610351562e-01,1.493680000000000e+05
2148,1.750770568847656e-01,1.548800000000000e+05
2149,1.750625610351562e-01,1.491360000000000e+05
2150,1.750770568847656e-01,1.597200000000000e+05
2151,1.750625610351562e-01,1.532480000000000e+05
2152,1.750770568847656e-01,1.531600000000000e+05
2153,1.750625610351562e-01,1.450320000000000e+05
2154,1.750770568847656e-01,1.576000000000000e+05
2155,1.750625610351562e-01,1.485920000000000e+05
2156,1.750766754150390e-01,1.573840000000000e+05
2157,1.750625610351562e-01,1.487120000000000e+05
2158,1.750766754150390e-01,1.631840000000000e+05
2159,1.750625610351562e-01,1.465920000000000e+05
2160,1.750766754150390e-01,1.615040000000000e+05
2161,1.750625610351562e-01,1.503760000000000e+05
2162,1.750766754150390e-01,1.612480000000000e+05
2163,1.750625610351562e-01,1.451120000000000e+05
2164,1.750766754150390e-01,1.689680000000000e+05
2165,1.750629425048828e-01,1.662800000000000e+05
2166,1.750766754150390e-01,1.655200000000000e+05
2167,1.750629425048828e-01,1.636320000000000e+05
2168,1.750762939453125e-01,1.448560000000000e+05
2169,1.750629425048828e-01,1.620640000000000e+05
2170,1.750762939453125e-01,1.450720000000000e+05
2171,1.750629425048828e-01,1.646400000000000e+05
2172,1.750762939453125e-01,1.378000000000000e+05
2173,1.750629425048828e-01,1.622960000000000e+05
2174,1.750762939453125e-01,1.394800000000000e+05
2175,1.750629425048828e-01,1.643200000000000e+05
2176,1.750762939453125e-01,1.439280000000000e+05
2177,1.750629425048828e-01,1.651040000000000e+05
2178,1.750762939453125e-01,1.484000000000000e+05
2179,1.750629425048828e-01,1.652000000000000e+05
2180,1.750762939453125e-01,1.490640000000000e+05
2181,1.750629425048828e-01,1.704080000000000e+05
2182,1.750759124755859e-01,1.696560000000000e+05
2183,1.750633239746094e-01,1.601680000000000e+05
2184,1.750759124755859e-01,1.676720000000000e+05
2185,1.750633239746094e-01,1.615840000000000e+05
2186,1.750759124755859e-01,1.703840000000000e+05
2187,1.750633239746094e-01,1.576960000000000e+05
2188,1.750759124755859e-01,1.631040000000000e+05
2189,1.750633239746094e-01,1.623840000000000e+05
2190,1.750759124755859e-01,1.689200000000000e+05
2191,1.750633239746094e-01,1.612560000000000e+05
2192,1.750759124755859e-01,1.700880000000000e+05
2193,1.750633239746094e-01,1.617200000000000e+05
2194,1.750759124755859e-01,1.693840000000000e+05
2195,1.750633239746094e-01,1.588720000000000e+05
2196,1.750755310058594e-01,1.634320000000000e+05
2197,1.750633239746094e-01,1.611280000000000e+05
2198,1.750755310058594e-01,1.625120000000000e+05
2199,1.750633239746094e-01,1.676240000000000e+05
2200,1.750755310058594e-01,1.604880000000000e+05
2201,1.750637054443359e-01,1.684640000000000e+05
2202,1.750755310058594e-01,1.686320000000000e+05
2203,1.750637054443359e-01,1.701840000000000e+05
2204,1.750755310058594e-01,1.650960000000000e+05
2205,1.750637054443359e-01,1.683280000000000e+05
2206,1.750755310058594e-01,1.612720000000000e+05
2207,1.750637054443359e-01,1.763520000000000e+05
2208,1.750755310058594e-01,1.680800000000000e+05
2209,1.750637054443359e-01,1.715200000000000e+05
2210,1.750755310058594e-01,1.569040000000000e+05
2211,1.750637054443359e-01,1.639360000000000e+05
2212,1.750751495361328e-01,1.692400000000000e+05
2213,1.750637054443359e-01,1.794880000000000e+05
2214,1.750751495361328e-01,1.695280000000000e+05
2215,1.750637054443359e-01,1.771040000000000e+05
2216,1.750751495361328e-01,1.717520000000000e+05
2217,1.750640869140625e-01,1.478400000000000e+05
2218,1.750751495361328e-01,1.739920000000000e+05
2219,1.750640869140625e-01,1.446560000000000e+05
2220,1.750751495361328e-01,1.758000000000000e+05
2221,1.750640869140625e-01,1.477440000000000e+05
2222,1.750751495361328e-01,1.749200000000000e+05
2223,1.750640869140625e-01,1.523360000000000e+05
2224,1.750751495361328e-01,1.730240000000000e+05
2225,1.750640869140625e-01,1.494960000000000e+05
2226,1.750747680664063e-01,1.623680000000000e+05
2227,1.750640869140625e-01,1.510800000000000e+05
2228,1.750747680664063e-01,1.578560000000000e+05
2229,1.750640869140625e-01,1.478640000000000e+05
2230,1.750747680664063e-01,1.540240000000000e+05
2231,1.750640869140625e-01,1.565280000000000e+05
2232,1.750747680664063e-01,1.556160000000000e+05
2233,1.750640869140625e-01,1.606720000000000e+05
2234,1.750747680664063e-01,1.714160000000000e+05
2235,1.750640869140625e-01,1.578800000000000e+05
2236,1.750747680664063e-01,1.630640000000000e+05
2237,1.750644683837891e-01,1.715040000000000e+05
2238,1.750747680664063e-01,1.579680000000000e+05
2239,1.750644683837891e-01,1.678960000000000e+05
2240,1.750747680664063e-01,1.549520000000000e+05
2241,1.750644683837891e-01,1.762320000000000e+05
2242,1.750743865966797e-01,1.801040000000000e+05
2243,1.750644683837891e-01,1.829840000000000e+05
2244,1.750743865966797e-01,1.775280000000000e+05
2245,1.750644683837891e-01,1.780800000000000e+05
2246,1.750743865966797e-01,1.822800000000000e+05
2247,1.750644683837891e-01,1.776080000000000e+05
2248,1.750743865966797e-01,1.780160000000000e+05
2249,1.750644683837891e-01,1.788160000000000e+05
2250,1.750743865966797e-01,1.830400000000000e+05
2251,1.750644683837891e-01,1.815200000000000e+05
2252,1.750743865966797e-01,1.810720000000000e+05
2253,1.750648498535156e-01,1.693760000000000e+05
2254,1.750743865966797e-01,1.714480000000000e+05
2255,1.750648498535156e-01,1.695520000000000e+05
2256,1.750740051269531e-01,1.698240000000000e+05
2257,1.750648498535156e-01,1.667920000000000e+05
2258,1.750740051269531e-01,1.730000000000000e+05
2259,1.750648498535156e-01,1.760560000000000e+05
2260,1.750740051269531e-01,1.820480000000000e+05
2261,1.750648498535156e-01,1.865600000000000e+05
2262,1.750740051269531e-01,1.703200000000000e+05
2263,1.750648498535156e-01,1.712080000000000e+05
2264,1.750740051269531e-01,1.744160000000000e+05
2265,1.750648498535156e-01,1.754400000000000e+05
2266,1.750740051269531e-01,1.712720000000000e+05
2267,1.750648498535156e-01,1.669520000000000e+05
2268,1.750740051269531e-01,1.726880000000000e+05
2269,1.750648498535156e-01,1.787600000000000e+05
2270,1.750740051269531e-01,1.781920000000000e+05
2271,1.750652313232422e-01,1.814080000000000e+05
2272,1.750740051269531e-01,1.792480000000000e+05
2273,1.750652313232422e-01,1.789520000000000e+05
2274,1.750736236572266e-01,1.800960000000000e+05
2275,1.750652313232422e-01,1.875280000000000e+05
2276,1.750736236572266e-01,1.810160000000000e+05
